Timestamp,Temperature,Value,Year,Month,Day,Hour,Minute,timing,week_info,Holiday
2016/5/6 18:00,19.875,41998.34445,2016,5,6,18,0,4,0,0
2016/5/6 18:15,19.85,39699.23734,2016,5,6,18,15,4,0,0
2016/5/6 18:30,19.825,38866.80201,2016,5,6,18,30,4,0,0
2016/5/6 18:45,19.8,38807.34234,2016,5,6,18,45,4,0,0
2016/5/6 19:00,19.775,39540.67823,2016,5,6,19,0,4,0,0
2016/5/6 19:15,19.675,38648.78323,2016,5,6,19,15,4,0,0
2016/5/6 19:30,19.575,36567.6949,2016,5,6,19,30,4,0,0
2016/5/6 19:45,19.475,37241.57112,2016,5,6,19,45,4,0,0
2016/5/6 20:00,19.375,36944.27279,2016,5,6,20,0,4,0,0
2016/5/6 20:15,18.39375,37974.90701,2016,5,6,20,15,4,0,0
2016/5/6 20:30,17.4125,34407.32702,2016,5,6,20,30,4,0,0
2016/5/6 20:45,16.43125,35675.79991,2016,5,6,20,45,4,0,0
2016/5/6 21:00,15.45,36864.99324,2016,5,6,21,0,4,0,0
2016/5/6 21:15,15.21875,37380.31035,2016,5,6,21,15,4,0,0
2016/5/6 21:30,14.9875,35081.20324,2016,5,6,21,30,4,0,0
2016/5/6 21:45,14.75625,38133.46612,2016,5,6,21,45,4,0,0
2016/5/6 22:00,14.525,40353.29367,2016,5,6,22,0,1,0,0
2016/5/6 22:15,14.38125,35001.92369,2016,5,6,22,15,1,0,0
2016/5/6 22:30,14.2375,32484.7978,2016,5,6,22,30,1,0,0
2016/5/6 22:45,14.09375,30701.00781,2016,5,6,22,45,1,0,0
2016/5/6 23:00,13.95,31810.92158,2016,5,6,23,0,1,0,0
2016/5/6 23:15,13.675,31592.90281,2016,5,6,23,15,1,0,0
2016/5/6 23:30,13.4,32187.49947,2016,5,6,23,30,1,0,0
2016/5/6 23:45,13.125,29947.85203,2016,5,6,23,45,1,0,0
2016/5/7 0:00,12.85,29888.39237,2016,5,7,0,0,1,1,0
2016/5/7 0:15,12.95625,30403.70948,2016,5,7,0,15,1,1,0
2016/5/7 0:30,13.0625,30185.6907,2016,5,7,0,30,1,1,0
2016/5/7 0:45,13.16875,29809.11281,2016,5,7,0,45,1,1,0
2016/5/7 1:00,13.275,29293.7957,2016,5,7,1,0,1,1,0
2016/5/7 1:15,12.86875,30185.6907,2016,5,7,1,15,1,1,0
2016/5/7 1:30,12.4625,30403.70948,2016,5,7,1,30,1,1,0
2016/5/7 1:45,12.05625,29591.09403,2016,5,7,1,45,1,1,0
2016/5/7 2:00,11.65,28917.21781,2016,5,7,2,0,1,1,0
2016/5/7 2:15,11.5125,30106.41114,2016,5,7,2,15,1,1,0
2016/5/7 2:30,11.375,29947.85203,2016,5,7,2,30,1,1,0
2016/5/7 2:45,11.2375,30185.6907,2016,5,7,2,45,1,1,0
2016/5/7 3:00,11.1,28996.49737,2016,5,7,3,0,1,1,0
2016/5/7 3:15,10.8125,30027.13159,2016,5,7,3,15,1,1,0
2016/5/7 3:30,10.525,30324.42992,2016,5,7,3,30,1,1,0
2016/5/7 3:45,10.2375,30027.13159,2016,5,7,3,45,1,1,0
2016/5/7 4:00,9.95,28540.63993,2016,5,7,4,0,2,1,0
2016/5/7 4:15,9.775,30403.70948,2016,5,7,4,15,2,1,0
2016/5/7 4:30,9.6,29888.39237,2016,5,7,4,30,2,1,0
2016/5/7 4:45,9.425,30185.6907,2016,5,7,4,45,2,1,0
2016/5/7 5:00,9.25,29511.81448,2016,5,7,5,0,2,1,0
2016/5/7 5:15,9.1,29432.53492,2016,5,7,5,15,2,1,0
2016/5/7 5:30,8.95,29729.83326,2016,5,7,5,30,2,1,0
2016/5/7 5:45,8.8,30482.98903,2016,5,7,5,45,2,1,0
2016/5/7 6:00,8.65,29293.7957,2016,5,7,6,0,2,1,0
2016/5/7 6:15,8.65,28540.63993,2016,5,7,6,15,2,1,0
2016/5/7 6:30,8.65,30245.15037,2016,5,7,6,30,2,1,0
2016/5/7 6:45,8.65,29432.53492,2016,5,7,6,45,2,1,0
2016/5/7 7:00,8.65,30403.70948,2016,5,7,7,0,2,1,0
2016/5/7 7:15,9.3375,29135.23659,2016,5,7,7,15,2,1,0
2016/5/7 7:30,10.025,30542.4487,2016,5,7,7,30,2,1,0
2016/5/7 7:45,10.7125,31374.88403,2016,5,7,7,45,2,1,0
2016/5/7 8:00,11.4,32484.7978,2016,5,7,8,0,2,1,0
2016/5/7 8:15,11.71875,32326.23869,2016,5,7,8,15,2,1,0
2016/5/7 8:30,12.0375,33455.97236,2016,5,7,8,30,2,1,0
2016/5/7 8:45,12.35625,33455.97236,2016,5,7,8,45,2,1,0
2016/5/7 9:00,12.675,33218.13369,2016,5,7,9,0,2,1,0
2016/5/7 9:15,12.9875,33158.67402,2016,5,7,9,15,2,1,0
2016/5/7 9:30,13.3,33594.71158,2016,5,7,9,30,2,1,0
2016/5/7 9:45,13.6125,33376.6928,2016,5,7,9,45,2,1,0
2016/5/7 10:00,13.925,34110.02869,2016,5,7,10,0,2,1,0
2016/5/7 10:15,14.1625,33594.71158,2016,5,7,10,15,2,1,0
2016/5/7 10:30,14.4,32861.37569,2016,5,7,10,30,2,1,0
2016/5/7 10:45,14.6375,33297.41325,2016,5,7,10,45,2,1,0
2016/5/7 11:00,14.875,32623.53703,2016,5,7,11,0,2,1,0
2016/5/7 11:15,15.11875,33079.39447,2016,5,7,11,15,2,1,0
2016/5/7 11:30,15.3625,32108.21992,2016,5,7,11,30,2,1,0
2016/5/7 11:45,15.60625,33812.73036,2016,5,7,11,45,2,1,0
2016/5/7 12:00,15.85,33218.13369,2016,5,7,12,0,3,1,0
2016/5/7 12:15,16.225,33455.97236,2016,5,7,12,15,3,1,0
2016/5/7 12:30,16.6,32108.21992,2016,5,7,12,30,3,1,0
2016/5/7 12:45,16.975,33892.00991,2016,5,7,12,45,3,1,0
2016/5/7 13:00,17.35,36052.37779,2016,5,7,13,0,3,1,0
2016/5/7 13:15,17.5625,40135.27489,2016,5,7,13,15,3,1,0
2016/5/7 13:30,17.775,35299.22202,2016,5,7,13,30,3,1,0
2016/5/7 13:45,17.9875,33753.27069,2016,5,7,13,45,3,1,0
2016/5/7 14:00,18.2,33812.73036,2016,5,7,14,0,3,1,0
2016/5/7 14:15,18.39375,33892.00991,2016,5,7,14,15,3,1,0
2016/5/7 14:30,18.5875,33892.00991,2016,5,7,14,30,3,1,0
2016/5/7 14:45,18.78125,32564.07736,2016,5,7,14,45,3,1,0
2016/5/7 15:00,18.975,32623.53703,2016,5,7,15,0,3,1,0
2016/5/7 15:15,19.18125,33218.13369,2016,5,7,15,15,3,1,0
2016/5/7 15:30,19.3875,33892.00991,2016,5,7,15,30,3,1,0
2016/5/7 15:45,19.59375,32782.09614,2016,5,7,15,45,3,1,0
2016/5/7 16:00,19.8,33376.6928,2016,5,7,16,0,3,1,0
2016/5/7 16:15,19.94375,34050.56902,2016,5,7,16,15,3,1,0
2016/5/7 16:30,20.0875,33594.71158,2016,5,7,16,30,3,1,0
2016/5/7 16:45,20.23125,34407.32702,2016,5,7,16,45,3,1,0
2016/5/7 17:00,20.375,31969.48069,2016,5,7,17,0,4,1,0
2016/5/7 17:15,20.39375,32920.83536,2016,5,7,17,15,4,1,0
2016/5/7 17:30,20.4125,33594.71158,2016,5,7,17,30,4,1,0
2016/5/7 17:45,20.43125,33455.97236,2016,5,7,17,45,4,1,0
2016/5/7 18:00,20.45,32920.83536,2016,5,7,18,0,4,1,0
2016/5/7 18:15,20.38125,33515.43202,2016,5,7,18,15,4,1,0
2016/5/7 18:30,20.3125,33892.00991,2016,5,7,18,30,4,1,0
2016/5/7 18:45,20.24375,33812.73036,2016,5,7,18,45,4,1,0
2016/5/7 19:00,20.175,33079.39447,2016,5,7,19,0,4,1,0
2016/5/7 19:15,19.95,33079.39447,2016,5,7,19,15,4,1,0
2016/5/7 19:30,19.725,33455.97236,2016,5,7,19,30,4,1,0
2016/5/7 19:45,19.5,34268.5878,2016,5,7,19,45,4,1,0
2016/5/7 20:00,19.275,34110.02869,2016,5,7,20,0,4,1,0
2016/5/7 20:15,18.69375,32623.53703,2016,5,7,20,15,4,1,0
2016/5/7 20:30,18.1125,34407.32702,2016,5,7,20,30,4,1,0
2016/5/7 20:45,17.53125,34565.88613,2016,5,7,20,45,4,1,0
2016/5/7 21:00,16.95,34645.16569,2016,5,7,21,0,4,1,0
2016/5/7 21:15,16.91875,35081.20324,2016,5,7,21,15,4,1,0
2016/5/7 21:30,16.8875,35299.22202,2016,5,7,21,30,4,1,0
2016/5/7 21:45,16.85625,36191.11702,2016,5,7,21,45,4,1,0
2016/5/7 22:00,16.825,33079.39447,2016,5,7,22,0,1,1,0
2016/5/7 22:15,16.46875,30403.70948,2016,5,7,22,15,1,1,0
2016/5/7 22:30,16.1125,37618.14901,2016,5,7,22,30,1,1,0
2016/5/7 22:45,15.75625,36270.39657,2016,5,7,22,45,1,1,0
2016/5/7 23:00,15.4,33218.13369,2016,5,7,23,0,1,1,0
2016/5/7 23:15,15.375,31374.88403,2016,5,7,23,15,1,1,0
2016/5/7 23:30,15.35,30324.42992,2016,5,7,23,30,1,1,0
2016/5/7 23:45,15.325,32266.77903,2016,5,7,23,45,1,1,0
2016/5/8 0:00,15.3,31592.90281,2016,5,8,0,0,1,1,0
2016/5/8 0:15,14.95625,31969.48069,2016,5,8,0,15,1,1,0
2016/5/8 0:30,14.6125,29353.25537,2016,5,8,0,30,1,1,0
2016/5/8 0:45,14.26875,29591.09403,2016,5,8,0,45,1,1,0
2016/5/8 1:00,13.925,30621.72825,2016,5,8,1,0,1,1,0
2016/5/8 1:15,13.78125,30027.13159,2016,5,8,1,15,1,1,0
2016/5/8 1:30,13.6375,29650.5537,2016,5,8,1,30,1,1,0
2016/5/8 1:45,13.49375,29947.85203,2016,5,8,1,45,1,1,0
2016/5/8 2:00,13.35,30106.41114,2016,5,8,2,0,1,1,0
2016/5/8 2:15,13.11875,30106.41114,2016,5,8,2,15,1,1,0
2016/5/8 2:30,12.8875,29650.5537,2016,5,8,2,30,1,1,0
2016/5/8 2:45,12.65625,28917.21781,2016,5,8,2,45,1,1,0
2016/5/8 3:00,12.425,30324.42992,2016,5,8,3,0,1,1,0
2016/5/8 3:15,12.225,29809.11281,2016,5,8,3,15,1,1,0
2016/5/8 3:30,12.025,29729.83326,2016,5,8,3,30,1,1,0
2016/5/8 3:45,11.825,28996.49737,2016,5,8,3,45,1,1,0
2016/5/8 4:00,11.625,29809.11281,2016,5,8,4,0,2,1,0
2016/5/8 4:15,11.40625,29888.39237,2016,5,8,4,15,2,1,0
2016/5/8 4:30,11.1875,29888.39237,2016,5,8,4,30,2,1,0
2016/5/8 4:45,10.96875,28699.19904,2016,5,8,4,45,2,1,0
2016/5/8 5:00,10.75,30106.41114,2016,5,8,5,0,2,1,0
2016/5/8 5:15,10.73125,30245.15037,2016,5,8,5,15,2,1,0
2016/5/8 5:30,10.7125,29947.85203,2016,5,8,5,30,2,1,0
2016/5/8 5:45,10.69375,29214.51615,2016,5,8,5,45,2,1,0
2016/5/8 6:00,10.675,29055.95703,2016,5,8,6,0,2,1,0
2016/5/8 6:15,10.64375,29591.09403,2016,5,8,6,15,2,1,0
2016/5/8 6:30,10.6125,29353.25537,2016,5,8,6,30,2,1,0
2016/5/8 6:45,10.58125,29214.51615,2016,5,8,6,45,2,1,0
2016/5/8 7:00,10.55,29055.95703,2016,5,8,7,0,2,1,0
2016/5/8 7:15,11.01875,30701.00781,2016,5,8,7,15,2,1,0
2016/5/8 7:30,11.4875,30027.13159,2016,5,8,7,30,2,1,0
2016/5/8 7:45,11.95625,30185.6907,2016,5,8,7,45,2,1,0
2016/5/8 8:00,12.425,31374.88403,2016,5,8,8,0,2,1,0
2016/5/8 8:15,12.825,33297.41325,2016,5,8,8,15,2,1,0
2016/5/8 8:30,13.225,33158.67402,2016,5,8,8,30,2,1,0
2016/5/8 8:45,13.625,33297.41325,2016,5,8,8,45,2,1,0
2016/5/8 9:00,14.025,33000.11491,2016,5,8,9,0,2,1,0
2016/5/8 9:15,14.25,33158.67402,2016,5,8,9,15,2,1,0
2016/5/8 9:30,14.475,34110.02869,2016,5,8,9,30,2,1,0
2016/5/8 9:45,14.7,33297.41325,2016,5,8,9,45,2,1,0
2016/5/8 10:00,14.925,33673.99113,2016,5,8,10,0,2,1,0
2016/5/8 10:15,15.15,34268.5878,2016,5,8,10,15,2,1,0
2016/5/8 10:30,15.375,35675.79991,2016,5,8,10,30,2,1,0
2016/5/8 10:45,15.6,34347.86735,2016,5,8,10,45,2,1,0
2016/5/8 11:00,15.825,33000.11491,2016,5,8,11,0,2,1,0
2016/5/8 11:15,16.15625,33594.71158,2016,5,8,11,15,2,1,0
2016/5/8 11:30,16.4875,34050.56902,2016,5,8,11,30,2,1,0
2016/5/8 11:45,16.81875,33753.27069,2016,5,8,11,45,2,1,0
2016/5/8 12:00,17.15,33376.6928,2016,5,8,12,0,3,1,0
2016/5/8 12:15,17.375,32266.77903,2016,5,8,12,15,3,1,0
2016/5/8 12:30,17.6,33218.13369,2016,5,8,12,30,3,1,0
2016/5/8 12:45,17.825,33079.39447,2016,5,8,12,45,3,1,0
2016/5/8 13:00,18.05,34189.30824,2016,5,8,13,0,3,1,0
2016/5/8 13:15,18.3375,32861.37569,2016,5,8,13,15,3,1,0
2016/5/8 13:30,18.625,33892.00991,2016,5,8,13,30,3,1,0
2016/5/8 13:45,18.9125,39104.64068,2016,5,8,13,45,3,1,0
2016/5/8 14:00,19.2,38946.08156,2016,5,8,14,0,3,1,0
2016/5/8 14:15,19.4,36131.65735,2016,5,8,14,15,3,1,0
2016/5/8 14:30,19.6,35081.20324,2016,5,8,14,30,3,1,0
2016/5/8 14:45,19.8,34486.60658,2016,5,8,14,45,3,1,0
2016/5/8 15:00,20,39996.53567,2016,5,8,15,0,3,1,0
2016/5/8 15:15,20.3125,36191.11702,2016,5,8,15,15,3,1,0
2016/5/8 15:30,20.625,33892.00991,2016,5,8,15,30,3,1,0
2016/5/8 15:45,20.9375,33218.13369,2016,5,8,15,45,3,1,0
2016/5/8 16:00,21.25,34268.5878,2016,5,8,16,0,3,1,0
2016/5/8 16:15,21.70625,33515.43202,2016,5,8,16,15,3,1,0
2016/5/8 16:30,22.1625,34189.30824,2016,5,8,16,30,3,1,0
2016/5/8 16:45,22.61875,34347.86735,2016,5,8,16,45,3,1,0
2016/5/8 17:00,23.075,35596.52035,2016,5,8,17,0,4,1,0
2016/5/8 17:15,22.93125,34050.56902,2016,5,8,17,15,4,1,0
2016/5/8 17:30,22.7875,33594.71158,2016,5,8,17,30,4,1,0
2016/5/8 17:45,22.64375,31810.92158,2016,5,8,17,45,4,1,0
2016/5/8 18:00,22.5,33753.27069,2016,5,8,18,0,4,1,0
2016/5/8 18:15,22.3,33673.99113,2016,5,8,18,15,4,1,0
2016/5/8 18:30,22.1,34050.56902,2016,5,8,18,30,4,1,0
2016/5/8 18:45,21.9,33455.97236,2016,5,8,18,45,4,1,0
2016/5/8 19:00,21.7,33079.39447,2016,5,8,19,0,4,1,0
2016/5/8 19:15,21.30625,33971.28947,2016,5,8,19,15,4,1,0
2016/5/8 19:30,20.9125,34050.56902,2016,5,8,19,30,4,1,0
2016/5/8 19:45,20.51875,33218.13369,2016,5,8,19,45,4,1,0
2016/5/8 20:00,20.125,32028.94036,2016,5,8,20,0,4,1,0
2016/5/8 20:15,19.8875,34268.5878,2016,5,8,20,15,4,1,0
2016/5/8 20:30,19.65,33971.28947,2016,5,8,20,30,4,1,0
2016/5/8 20:45,19.4125,34268.5878,2016,5,8,20,45,4,1,0
2016/5/8 21:00,19.175,34050.56902,2016,5,8,21,0,4,1,0
2016/5/8 21:15,19.0625,35299.22202,2016,5,8,21,15,4,1,0
2016/5/8 21:30,18.95,34565.88613,2016,5,8,21,30,4,1,0
2016/5/8 21:45,18.8375,34407.32702,2016,5,8,21,45,4,1,0
2016/5/8 22:00,18.725,31077.5857,2016,5,8,22,0,1,1,0
2016/5/8 22:15,18.68125,30482.98903,2016,5,8,22,15,1,1,0
2016/5/8 22:30,18.6375,30701.00781,2016,5,8,22,30,1,1,0
2016/5/8 22:45,18.59375,30919.02659,2016,5,8,22,45,1,1,0
2016/5/8 23:00,18.55,29947.85203,2016,5,8,23,0,1,1,0
2016/5/8 23:15,18.4125,29353.25537,2016,5,8,23,15,1,1,0
2016/5/8 23:30,18.275,30403.70948,2016,5,8,23,30,1,1,0
2016/5/8 23:45,18.1375,30621.72825,2016,5,8,23,45,1,1,0
2016/5/9 0:00,18,29888.39237,2016,5,9,0,0,1,0,0
2016/5/9 0:15,17.84375,28837.93826,2016,5,9,0,15,1,0,0
2016/5/9 0:30,17.6875,29511.81448,2016,5,9,0,30,1,0,0
2016/5/9 0:45,17.53125,29511.81448,2016,5,9,0,45,1,0,0
2016/5/9 1:00,17.375,29353.25537,2016,5,9,1,0,1,0,0
2016/5/9 1:15,17.2875,28243.34159,2016,5,9,1,15,1,0,0
2016/5/9 1:30,17.2,29888.39237,2016,5,9,1,30,1,0,0
2016/5/9 1:45,17.1125,30106.41114,2016,5,9,1,45,1,0,0
2016/5/9 2:00,17.025,29591.09403,2016,5,9,2,0,1,0,0
2016/5/9 2:15,16.69375,29353.25537,2016,5,9,2,15,1,0,0
2016/5/9 2:30,16.3625,29135.23659,2016,5,9,2,30,1,0,0
2016/5/9 2:45,16.03125,29293.7957,2016,5,9,2,45,1,0,0
2016/5/9 3:00,15.7,29888.39237,2016,5,9,3,0,1,0,0
2016/5/9 3:15,15.35,28996.49737,2016,5,9,3,15,1,0,0
2016/5/9 3:30,15,29135.23659,2016,5,9,3,30,1,0,0
2016/5/9 3:45,14.65,29650.5537,2016,5,9,3,45,1,0,0
2016/5/9 4:00,14.3,30106.41114,2016,5,9,4,0,2,0,0
2016/5/9 4:15,14.3875,29650.5537,2016,5,9,4,15,2,0,0
2016/5/9 4:30,14.475,27946.04326,2016,5,9,4,30,2,0,0
2016/5/9 4:45,14.5625,30106.41114,2016,5,9,4,45,2,0,0
2016/5/9 5:00,14.65,29293.7957,2016,5,9,5,0,2,0,0
2016/5/9 5:15,14.475,29650.5537,2016,5,9,5,15,2,0,0
2016/5/9 5:30,14.3,28540.63993,2016,5,9,5,30,2,0,0
2016/5/9 5:45,14.125,29432.53492,2016,5,9,5,45,2,0,0
2016/5/9 6:00,13.95,30106.41114,2016,5,9,6,0,2,0,0
2016/5/9 6:15,13.9625,29511.81448,2016,5,9,6,15,2,0,0
2016/5/9 6:30,13.975,29650.5537,2016,5,9,6,30,2,0,0
2016/5/9 6:45,13.9875,31731.64203,2016,5,9,6,45,2,0,0
2016/5/9 7:00,14,34347.86735,2016,5,9,7,0,2,0,0
2016/5/9 7:15,14,35893.81868,2016,5,9,7,15,2,0,0
2016/5/9 7:30,14,36131.65735,2016,5,9,7,30,2,0,0
2016/5/9 7:45,14,36270.39657,2016,5,9,7,45,2,0,0
2016/5/9 8:00,14,42216.36322,2016,5,9,8,0,2,0,0
2016/5/9 8:15,14.2,45268.6261,2016,5,9,8,15,2,0,0
2016/5/9 8:30,14.4,55297.48986,2016,5,9,8,30,2,0,0
2016/5/9 8:45,14.6,52701.08442,2016,5,9,8,45,2,0,0
2016/5/9 9:00,14.8,52998.38275,2016,5,9,9,0,2,0,0
2016/5/9 9:15,15.1,52324.50653,2016,5,9,9,15,2,0,0
2016/5/9 9:30,15.4,55218.2103,2016,5,9,9,30,2,0,0
2016/5/9 9:45,15.7,57160.55941,2016,5,9,9,45,2,0,0
2016/5/9 10:00,16,63919.1415,2016,5,9,10,0,2,0,0
2016/5/9 10:15,15.81875,60133.54273,2016,5,9,10,15,2,0,0
2016/5/9 10:30,15.6375,60569.58029,2016,5,9,10,30,2,0,0
2016/5/9 10:45,15.45625,59320.92729,2016,5,9,10,45,2,0,0
2016/5/9 11:00,15.275,61025.43773,2016,5,9,11,0,2,0,0
2016/5/9 11:15,15.3125,58270.47318,2016,5,9,11,15,2,0,0
2016/5/9 11:30,15.35,59459.66651,2016,5,9,11,30,2,0,0
2016/5/9 11:45,15.3875,59162.36818,2016,5,9,11,45,2,0,0
2016/5/9 12:00,15.425,58349.75274,2016,5,9,12,0,3,0,0
2016/5/9 12:15,15.8,57299.29863,2016,5,9,12,15,3,0,0
2016/5/9 12:30,16.175,55515.50863,2016,5,9,12,30,3,0,0
2016/5/9 12:45,16.55,56942.54063,2016,5,9,12,45,3,0,0
2016/5/9 13:00,16.925,61699.31395,2016,5,9,13,0,3,0,0
2016/5/9 13:15,17.1,57973.17485,2016,5,9,13,15,3,0,0
2016/5/9 13:30,17.275,57002.0003,2016,5,9,13,30,3,0,0
2016/5/9 13:45,17.45,55515.50863,2016,5,9,13,45,3,0,0
2016/5/9 14:00,17.625,56407.40363,2016,5,9,14,0,3,0,0
2016/5/9 14:15,17.7625,56565.96274,2016,5,9,14,15,3,0,0
2016/5/9 14:30,17.9,56110.1053,2016,5,9,14,30,3,0,0
2016/5/9 14:45,18.0375,58429.03229,2016,5,9,14,45,3,0,0
2016/5/9 15:00,18.175,56189.38485,2016,5,9,15,0,3,0,0
2016/5/9 15:15,18.10625,57893.89529,2016,5,9,15,15,3,0,0
2016/5/9 15:30,18.0375,58191.19363,2016,5,9,15,30,3,0,0
2016/5/9 15:45,17.96875,56942.54063,2016,5,9,15,45,3,0,0
2016/5/9 16:00,17.9,55515.50863,2016,5,9,16,0,3,0,0
2016/5/9 16:15,17.9,53731.71864,2016,5,9,16,15,3,0,0
2016/5/9 16:30,17.9,52621.80486,2016,5,9,16,30,3,0,0
2016/5/9 16:45,17.9,51947.92864,2016,5,9,16,45,3,0,0
2016/5/9 17:00,17.9,51432.61153,2016,5,9,17,0,4,0,0
2016/5/9 17:15,17.825,49569.54198,2016,5,9,17,15,4,0,0
2016/5/9 17:30,17.75,49569.54198,2016,5,9,17,30,4,0,0
2016/5/9 17:45,17.675,50540.71653,2016,5,9,17,45,4,0,0
2016/5/9 18:00,17.6,51947.92864,2016,5,9,18,0,4,0,0
2016/5/9 18:15,17.55625,52701.08442,2016,5,9,18,15,4,0,0
2016/5/9 18:30,17.5125,47647.01276,2016,5,9,18,30,4,0,0
2016/5/9 18:45,17.46875,46537.09899,2016,5,9,18,45,4,0,0
2016/5/9 19:00,17.425,45565.92444,2016,5,9,19,0,4,0,0
2016/5/9 19:15,17.5875,45189.34655,2016,5,9,19,15,4,0,0
2016/5/9 19:30,17.75,42592.94111,2016,5,9,19,30,4,0,0
2016/5/9 19:45,17.9125,39401.93901,2016,5,9,19,45,4,0,0
2016/5/9 20:00,18.075,41027.16989,2016,5,9,20,0,4,0,0
2016/5/9 20:15,17.93125,40729.87156,2016,5,9,20,15,4,0,0
2016/5/9 20:30,17.7875,39164.10034,2016,5,9,20,30,4,0,0
2016/5/9 20:45,17.64375,38054.18657,2016,5,9,20,45,4,0,0
2016/5/9 21:00,17.5,37380.31035,2016,5,9,21,0,4,0,0
2016/5/9 21:15,17.1625,38569.50368,2016,5,9,21,15,4,0,0
2016/5/9 21:30,16.825,37241.57112,2016,5,9,21,30,4,0,0
2016/5/9 21:45,16.4875,37974.90701,2016,5,9,21,45,4,0,0
2016/5/9 22:00,16.15,33376.6928,2016,5,9,22,0,1,0,0
2016/5/9 22:15,15.9375,33971.28947,2016,5,9,22,15,1,0,0
2016/5/9 22:30,15.725,34050.56902,2016,5,9,22,30,1,0,0
2016/5/9 22:45,15.5125,32564.07736,2016,5,9,22,45,1,0,0
2016/5/9 23:00,15.3,31810.92158,2016,5,9,23,0,1,0,0
2016/5/9 23:15,15.3375,32920.83536,2016,5,9,23,15,1,0,0
2016/5/9 23:30,15.375,32564.07736,2016,5,9,23,30,1,0,0
2016/5/9 23:45,15.4125,31513.62325,2016,5,9,23,45,1,0,0
2016/5/10 0:00,15.45,30780.28736,2016,5,10,0,0,1,0,0
2016/5/10 0:15,15.69375,31672.18236,2016,5,10,0,15,1,0,0
2016/5/10 0:30,15.9375,31216.32492,2016,5,10,0,30,1,0,0
2016/5/10 0:45,16.18125,31592.90281,2016,5,10,0,45,1,0,0
2016/5/10 1:00,16.425,31295.60447,2016,5,10,1,0,1,0,0
2016/5/10 1:15,16.00625,30106.41114,2016,5,10,1,15,1,0,0
2016/5/10 1:30,15.5875,31434.3437,2016,5,10,1,30,1,0,0
2016/5/10 1:45,15.16875,31295.60447,2016,5,10,1,45,1,0,0
2016/5/10 2:00,14.75,31295.60447,2016,5,10,2,0,1,0,0
2016/5/10 2:15,14.55,29511.81448,2016,5,10,2,15,1,0,0
2016/5/10 2:30,14.35,30998.30614,2016,5,10,2,30,1,0,0
2016/5/10 2:45,14.15,30919.02659,2016,5,10,2,45,1,0,0
2016/5/10 3:00,13.95,30919.02659,2016,5,10,3,0,1,0,0
2016/5/10 3:15,13.98125,30542.4487,2016,5,10,3,15,1,0,0
2016/5/10 3:30,14.0125,30998.30614,2016,5,10,3,30,1,0,0
2016/5/10 3:45,14.04375,31890.20114,2016,5,10,3,45,1,0,0
2016/5/10 4:00,14.075,30919.02659,2016,5,10,4,0,2,0,0
2016/5/10 4:15,14.00625,30919.02659,2016,5,10,4,15,2,0,0
2016/5/10 4:30,13.9375,29511.81448,2016,5,10,4,30,2,0,0
2016/5/10 4:45,13.86875,31295.60447,2016,5,10,4,45,2,0,0
2016/5/10 5:00,13.8,30621.72825,2016,5,10,5,0,2,0,0
2016/5/10 5:15,13.73125,30621.72825,2016,5,10,5,15,2,0,0
2016/5/10 5:30,13.6625,29591.09403,2016,5,10,5,30,2,0,0
2016/5/10 5:45,13.59375,30701.00781,2016,5,10,5,45,2,0,0
2016/5/10 6:00,13.525,31672.18236,2016,5,10,6,0,2,0,0
2016/5/10 6:15,13.46875,30482.98903,2016,5,10,6,15,2,0,0
2016/5/10 6:30,13.4125,30621.72825,2016,5,10,6,30,2,0,0
2016/5/10 6:45,13.35625,32782.09614,2016,5,10,6,45,2,0,0
2016/5/10 7:00,13.3,35834.35902,2016,5,10,7,0,2,0,0
2016/5/10 7:15,13.3375,37380.31035,2016,5,10,7,15,2,0,0
2016/5/10 7:30,13.375,39104.64068,2016,5,10,7,30,2,0,0
2016/5/10 7:45,13.4125,41106.44945,2016,5,10,7,45,2,0,0
2016/5/10 8:00,13.45,46299.26032,2016,5,10,8,0,2,0,0
2016/5/10 8:15,13.575,50025.39942,2016,5,10,8,15,2,0,0
2016/5/10 8:30,13.7,50540.71653,2016,5,10,8,30,2,0,0
2016/5/10 8:45,13.825,53672.25897,2016,5,10,8,45,2,0,0
2016/5/10 9:00,13.95,55892.08652,2016,5,10,9,0,2,0,0
2016/5/10 9:15,14.325,58270.47318,2016,5,10,9,15,2,0,0
2016/5/10 9:30,14.7,66456.08727,2016,5,10,9,30,2,0,0
2016/5/10 9:45,15.075,62135.3515,2016,5,10,9,45,2,0,0
2016/5/10 10:00,15.45,60807.41895,2016,5,10,10,0,2,0,0
2016/5/10 10:15,15.89375,56645.2423,2016,5,10,10,15,2,0,0
2016/5/10 10:30,16.3375,54029.01697,2016,5,10,10,30,2,0,0
2016/5/10 10:45,16.78125,55594.78819,2016,5,10,10,45,2,0,0
2016/5/10 11:00,17.225,55674.06774,2016,5,10,11,0,2,0,0
2016/5/10 11:15,17.325,57973.17485,2016,5,10,11,15,2,0,0
2016/5/10 11:30,17.425,57002.0003,2016,5,10,11,30,2,0,0
2016/5/10 11:45,17.525,58865.06985,2016,5,10,11,45,2,0,0
2016/5/10 12:00,17.625,56942.54063,2016,5,10,12,0,3,0,0
2016/5/10 12:15,17.86875,59538.94607,2016,5,10,12,15,3,0,0
2016/5/10 12:30,18.1125,58429.03229,2016,5,10,12,30,3,0,0
