date,meantemp,humidity,wind_speed,meanpressure
2014/7/4,31.38888889,69,4.333333333,998.7777778
2014/7/5,34.70588235,52.05882353,9.202941176,1000.705882
2014/7/6,30.625,61.125,3.7125,1000.5
2014/7/7,34,48.75,5.5625,998.25
2014/7/8,35,39.5,9.725,996.875
2014/7/9,36,37.125,13.65,996.5
2014/7/10,36.125,38.75,11.3375,996.875
2014/7/11,36.625,38.625,8.7875,996.125
2014/7/12,35.875,51.375,5.3375,996
2014/7/13,31.625,69.75,6.025,998
2014/7/14,32.375,67.875,6.725,997.125
2014/7/15,33.125,62.625,8.825,996
2014/7/16,32.625,63,10.45,997.25
2014/7/17,30.75,74.25,6.725,996.125
2014/7/18,27.25,83.875,2.55,994.875
2014/7/19,29.875,71,6.25,995.125
2014/7/20,30.875,68.875,6.2625,996.75
2014/7/21,32.125,65.5,4.65,996
2014/7/22,31.625,69.75,7.175,997
2014/7/23,30.625,72.875,8.1125,997.75
2014/7/24,30.5,63.625,12.0375,998.7142857
2014/7/25,30.75,63.25,9.9625,1000.75
2014/7/26,32.5,61.5,7.175,1001.875
2014/7/27,31.71428571,65.42857143,6.25,1001.875
2014/7/28,30,75.75,18.05,999.375
2014/7/29,30.25,69.875,5.7875,999.25
2014/7/30,31.875,65.75,4.175,999.5714286
2014/7/31,32.5,65.75,7.425,999.625
2014/8/1,33.25,59.5,6.5,998
2014/8/2,30.125,77.75,0.925,997.125
2014/8/3,31.5,66.25,5.7875,995.375
2014/8/4,30.5,69.75,5.1,996.125
2014/8/5,29.75,77.5,1.85,997.5
2014/8/6,32.125,65,5.5625,996.875
2014/8/7,31.125,65.375,6.95,997
2014/8/8,31,67.875,6.0125,998.375
2014/8/9,29.23529412,80.47058824,6.652941176,1001.647059
2014/8/10,28.5,89.90625,5.225,1002.15625
2014/8/11,31.125,72.125,3.0125,999.875
2014/8/12,32.125,57.5,8.3375,998.75
2014/8/13,32.125,57.71428571,20.825,998.25
2014/8/14,30.375,57.5,18.5125,997.375
2014/8/15,31.125,54.875,14.5875,998.875
2014/8/16,30.42857143,59.85714286,8.35,1002.5
2014/8/17,31.375,53.875,7.1875,1003.25
2014/8/18,31.875,56.625,5.5625,1005.375
2014/8/19,33,52.42857143,6.885714286,1004.857143
2014/8/20,33.25,47.125,8.7875,1002.375
2014/8/21,32.5,43,10.8875,1001.25
2014/8/22,33,47.125,8.5625,1002.857143
2014/8/23,33.125,45.75,9.2625,1003.25
2014/8/24,33.125,46.25,11.35,1002.875
2014/8/25,33.875,46.625,7.875,1002.375
2014/8/26,34.125,40.25,9.9625,1001.375
2014/8/27,33.85714286,44.71428571,8.1125,1001.125
2014/8/28,29.625,67.75,6.725,1003.75
2014/8/29,30.375,69.25,3.7,1003.5
2014/8/30,28.625,78.125,4.1625,1002.625
2014/8/31,27.625,86.125,4.4125,1001.25
2014/9/1,29.42857143,65.85714286,15.5125,1001.125
2014/9/2,29.25,71,10.425,1001.875
2014/9/3,28.625,77.875,15.0375,1001.428571
2014/9/4,27.875,80.75,9.275,1000.375
2014/9/5,26.5,85.75,8.3375,1000.142857
2014/9/6,28.5,76.875,2.0875,1002.375
2014/9/7,31,67.625,1.4,1003.25
2014/9/8,31.25,66.375,3.475,1003.125
2014/9/9,31,70.125,1.85,1002.375
2014/9/10,28.75,77.5,4.875,1003.25
2014/9/11,26.57142857,85.71428571,17.825,1005.571429
2014/9/12,28.5,73,1.625,1005.125
2014/9/13,29.375,68.25,4.1625,1004
2014/9/14,29.125,65.5,6.7125,1004.25
2014/9/15,29.625,63.125,6.7125,1004.25
2014/9/16,30.625,65.125,6.25,1002.25
2014/9/17,30.625,61.875,7.4,1002.125
2014/9/18,30.5,62.375,6.7125,1003.875
2014/9/19,31,56.625,4.175,1003.5
2014/9/20,31.125,55.75,4.4,1002.875
2014/9/21,30.5,54.875,5.5625,1003.625
2014/9/22,30.625,50,13.4375,1004.5
2014/9/23,31,47,30.68571429,1004.285714
2014/9/24,29.625,53,8.1,1006.25
2014/9/25,30,52.5,9.725,1007.75
2014/9/26,30,52.5,5.7875,1008.125
2014/9/27,30.5,46.875,8.8,1009.25
2014/9/28,30.25,48.875,7.175,1009.625
2014/9/29,30.5,48.75,7.4125,1009.125
2014/9/30,30.625,50.125,6.7125,1009.625
2014/10/1,30.42857143,52.85714286,3.171428571,1010.428571
2014/10/2,30.375,53.375,2.7875,1009.125
2014/10/3,30.5,52.625,1.85,1008
2014/10/4,31,53.5,0,1008.5
2014/10/5,30.625,56.125,0,1010.375
2014/10/6,30.625,56.75,0,1010.125
2014/10/7,31,59.375,1.1625,1008.375
2014/10/8,28.75,52.75,3.7125,1009.875
2014/10/9,27.625,49.875,3.2375,1010.125
2014/10/10,27.125,57.375,3.2375,1008.75
2014/10/11,25.71428571,57.14285714,6.9375,1008.25
2014/10/12,26,58.625,0.4625,1008.375
2014/10/13,27.625,59.75,8.8,1009.875
2014/10/14,24.5,67.625,5.325,1010.875
2014/10/15,24.5,68,3.2625,1013.375
2014/10/16,23,58.875,4.8625,1014
2014/10/17,25,47.66666667,25.0125,1013.625
2014/10/18,24,56.14285714,21.3,1012.875
2014/10/19,23.75,57.75,4.1625,1012.625
2014/10/20,24.75,55.625,4.4,1013.125
2014/10/21,25.625,56.125,2.0875,1014.625
2014/10/22,25.75,64.875,0.4625,1014.5
2014/10/23,25.25,66,0.925,1012.75
2014/10/24,25.5,67.5,1.85,1011.75
2014/10/25,25.25,67.125,0.925,1012.375
2014/10/26,25.125,65.5,2.0875,1014.875
2014/10/27,24.875,62.875,1.8625,1013.75
2014/10/28,25.125,64.75,2.5625,1012
2014/10/29,24.75,65.75,1.625,1012.125
2014/10/30,23.875,61.375,1.85,1014.5
2014/10/31,23.375,58.25,3.7125,1013.625
2014/11/1,22.5,50.875,5.325,1014.125
2014/11/2,22.875,49.125,7.1875,1014.5
2014/11/3,23.375,52.75,4.1625,1013.5
2014/11/4,23.625,56.625,3.9375,1012.125
2014/11/5,22.75,56.25,4.625,1012.375
2014/11/6,23,56.25,6.25,1011.625
2014/11/7,24,66.125,2.3125,1012.875
2014/11/8,23.875,66.25,1.625,1014.625
2014/11/9,24.125,56.375,4.1625,1015.125
2014/11/10,21.375,52.125,3.475,1014
2014/11/11,19.25,55.125,2.325,1014.75
2014/11/12,19.625,52,2.3125,1015.875
2014/11/13,18.5,50.5,3.2375,1016.5
2014/11/14,18.375,43,7.4125,1016.375
2014/11/15,18.625,44.75,2.775,1014.875
2014/11/16,18.25,47.625,2.55,1015.375
2014/11/17,17.75,51.75,2.775,1016.125
2014/11/18,17.625,53,2.0875,1017.875
2014/11/19,17.5,58.125,1.1625,1016.5
2014/11/20,20.375,54.625,3.025,1013.375
2014/11/21,18.25,62.125,3.2375,1012.75
2014/11/22,19.875,58.875,1.625,1011.375
2014/11/23,17.125,57.375,1.3875,1014.625
2014/11/24,16.875,52.25,4.175,1016
2014/11/25,16.5,51.5,2.55,1014.875
2014/11/26,19.625,51,5.55,1009.875
2014/11/27,18.125,63.875,0,1011.75
2014/11/28,19.375,67.375,0,1012.5
2014/11/29,20.25,67.625,0,1012.375
2014/11/30,19.75,54.75,2.55,1014
2014/12/1,20,42.625,8.8,1013.75
2014/12/2,21.375,47.625,7.875,1012.75
2014/12/3,25,66.57142857,11.37142857,1007
2014/12/4,21.25,68.875,4.8625,1010.375
2014/12/5,17.75,59.875,2.55,1017.125
2014/12/6,18.25,48.875,4.8625,1016.375
2014/12/7,17.25,48.375,4.8625,1014.75
2014/12/8,17,49.875,2.775,1015
2014/12/9,15.28571429,67.57142857,0,1016.857143
2014/12/10,21.5,65.5,4.8625,1010.5
2014/12/11,19.625,70.5,3.25,1011.625
2014/12/12,17.5,65.625,0.4625,1014.375
2014/12/13,16,71.875,8.8,1016.125
2014/12/14,16.875,86.625,3.95,1014.5
2014/12/15,16.625,75.75,2.325,1016.125
2014/12/16,17.75,72.375,7.425,1017.375
2014/12/17,12.875,72.125,6.4875,1020.25
2014/12/18,11.75,79.75,3.0125,1021.375
2014/12/19,11.75,81.75,0.4625,1022.125
2014/12/20,11.25,77,5.8,1018.75
2014/12/21,9.5,79.125,0.925,1018
2014/12/22,9.375,85,1.3875,1017.125
2014/12/23,9.625,78.625,1.625,1017.875
2014/12/24,9.875,83,3.475,1021.25
2014/12/25,9.25,81.125,8.1,1020.125
2014/12/26,10.75,77,7.6375,1017.75
2014/12/27,10.375,69,2.775,1018.625
2014/12/28,9,86,0.7,1019.75
2014/12/29,11.125,72.625,1.3875,1017.25
2014/12/30,11.625,70.625,2.55,1014.625
2014/12/31,12.375,67.125,2.7875,1016.875
2015/1/1,14.75,72,0.925,1017.5
2015/1/2,14.875,96.625,3.0125,1017.875
2015/1/3,15.125,92,0.925,1017.375
2015/1/4,14.125,78.75,9.5125,1019.625
2015/1/5,14,69.375,15.05,1016
2015/1/6,12,79.875,4.4,1015.5
2015/1/7,9.625,86,3.9375,1016.625
2015/1/8,10,87.875,3.4875,1019.125
2015/1/9,10.625,80.625,1.625,1020.125
2015/1/10,11.125,73.125,4.4125,1018.875
2015/1/11,11,80.75,4.8625,1019.125
2015/1/12,10.625,79.5,0.925,1019.5
2015/1/13,12.25,77.875,4.875,1017.125
2015/1/14,12,82.25,5.1,1017.5
2015/1/15,12.375,79.125,0.925,1019.375
2015/1/16,13,78.125,4.6375,1019.25
2015/1/17,13.5,76.625,1.8625,1019.25
2015/1/18,13,73.875,2.55,1018.75
2015/1/19,13.75,78,1.85,1018.875
2015/1/20,13.375,74.375,7.1875,1020
2015/1/21,13.25,73.375,3.7,1021
2015/1/22,12.625,94.125,3.2375,1020.625
2015/1/23,14.625,85,1.1625,1020
2015/1/24,12.375,86.25,9.7375,1020.75
2015/1/25,13.25,77.75,4.1625,1020.375
2015/1/26,13.75,88.125,0.925,1019.875
2015/1/27,13.25,74.25,5.3375,1019.333333
2015/1/28,11.71428571,67,27.775,1018.25
2015/1/29,11.5,67.5,3.9375,1019.75
2015/1/30,12.75,56.125,12.0375,1020.375
2015/1/31,13.75,57.625,9.025,1017.875
2015/2/1,15,65.25,5.1,1017.75
2015/2/2,17.375,63.875,11.8125,1017.5
2015/2/3,16.75,71.25,7.175,1020.5
2015/2/4,14.625,81.125,9.25,1022
2015/2/5,14.625,62.875,7.4,1019.25
2015/2/6,15.125,62.625,3.0125,1019
2015/2/7,15.875,67.625,1.85,1017
2015/2/8,16.625,63.875,4.4125,1017.375
2015/2/9,16.875,63.5,5.55,1019.75
2015/2/10,15.75,64,4.625,1019.75
2015/2/11,16,66.625,1.85,1017.125
2015/2/12,15.5,69.625,6.025,1016.125
2015/2/13,17.25,59,6.725,1012.625
2015/2/14,19.375,63.125,4.1625,1009.625
2015/2/15,18.875,70.125,1.3875,1012.625
2015/2/16,20.625,71.25,10.425,1013.625
2015/2/17,21.14285714,72.57142857,5.028571429,1011.857143
2015/2/18,21.25,72.875,5.1,1011.75
2015/2/19,22.75,73.5,7.65,1012
2015/2/20,22.75,67.125,7.1875,1013.875
2015/2/21,21.875,63.5,11.3375,1014.125
2015/2/22,22.14285714,58.85714286,14.8125,1013.375
2015/2/23,21.5,74.375,3.025,1014.25
2015/2/24,22.875,72.375,6.0375,1010.625
2015/2/25,23.125,58.625,6.5,1008.5
2015/2/26,20,34.375,6.7125,1009.875
2015/2/27,19.25,43.125,5.8,1013
2015/2/28,21.25,45.5,6.95,1013
2015/3/1,17.375,92.75,14.8125,1011.125
2015/3/2,17.5,89.875,6.725,1012.5
2015/3/3,16.25,82.5,5.5625,1013.75
2015/3/4,16.75,69.25,6.7125,1014
2015/3/5,18.75,64,3.7,1015.75
2015/3/6,20,62.375,5.0875,1016.375
2015/3/7,18.375,80.375,4.175,1013.714286
2015/3/8,19.5,74.125,7.8875,1015.375
2015/3/9,18.125,54.25,12.2625,1021
2015/3/10,17.75,68.5,8.5625,1019.125
2015/3/11,18.25,69.875,6.025,1018.125
2015/3/12,20.5,63.375,5.325,1017
2015/3/13,21.375,65.25,4.175,1014.75
2015/3/14,21.5,64.625,7.875,1015.125
2015/3/15,17.625,89.125,11.575,1015.5
2015/3/16,19.85714286,81.85714286,8.5625,1017.375
2015/3/17,20.875,70.375,13.2,1015.875
2015/3/18,20.25,69.625,12.2625,1013.5
2015/3/19,21.125,66,5.3375,1014.875
2015/3/20,22.5,65.75,9.025,1014.875
2015/3/21,24.875,60.5,5.7875,1014.875
2015/3/22,25.125,64,10.2,1012
2015/3/23,24.75,65.75,7.6375,1010
2015/3/24,25.75,65.5,1.3875,1010.25
2015/3/25,26.625,65.625,2.55,1011.857143
2015/3/26,28.5,54.375,9.2625,1013
2015/3/27,27.375,51.375,7.65,1012
2015/3/28,27,53.625,3.7125,1009.625
2015/3/29,25,52.75,13.1875,1008.625
2015/3/30,23.5,66.25,14.8125,1010.375
2015/3/31,25.25,64.875,3.7,1010.142857
2015/4/1,26.42857143,59.71428571,6.7125,1007.5
2015/4/2,28.71428571,45.28571429,10.175,1004.625
2015/4/3,24.5,71.125,6.9625,1004.75
2015/4/4,21,77.5,1.3875,1005.25
2015/4/5,23.57142857,67.71428571,17.6,1007.75
2015/4/6,25,60.125,2.775,1007.75
2015/4/7,23.75,62.125,9.7375,1010.25
2015/4/8,25.625,50.375,6.7125,1012
2015/4/9,26,52.875,9.0375,1010.5
2015/4/10,27.125,52.25,6.25,1008.5
2015/4/11,28.25,44.875,8.1,1008.375
2015/4/12,24.375,63,5.325,1012.375
2015/4/13,24.75,70.875,6.95,1013.75
2015/4/14,26.25,62.75,3.0125,1012.75
2015/4/15,27.625,59.25,5.7875,1012.875
2015/4/16,25.25,58.25,8.1125,1013.875
2015/4/17,28.125,48.75,8.3375,1007.125
2015/4/18,30.125,44.5,5.5625,1002.375
2015/4/19,32.125,41,4.175,1003.875
2015/4/20,32.875,37.875,7.1875,1005.75
2015/4/21,31.75,28.5,11.1125,1005.625
2015/4/22,30.75,30.25,11.35,1003.125
2015/4/23,30.75,33,8.1,1004
2015/4/24,31.125,39.5,2.55,1004.375
2015/4/25,30.5,43.125,12.975,1005.875
2015/4/26,28.75,51.125,15.7375,1008
2015/4/27,30.125,53,17.5875,1006.75
2015/4/28,31,48.25,12.5125,1004.5
2015/4/29,31.25,47.25,9.025,1005
2015/4/30,32.625,44.75,15.05,1004
2015/5/1,31.25,43.5,5.3375,1005.875
2015/5/2,30.125,40.25,4.4,1006.25
2015/5/3,31,39.25,3.0125,1006.625
2015/5/4,30.875,39.25,3.9375,1006.625
2015/5/5,32.125,31.125,7.65,1003.875
2015/5/6,34.125,22,11.3625,1001.875
2015/5/7,35.42857143,13.42857143,15.34285714,1003.571429
2015/5/8,34.125,22.375,12.275,1003.25
2015/5/9,35.125,27,8.3375,1001.625
2015/5/10,35.125,25,6.9625,1001.375
2015/5/11,34,32.625,10.8875,1003.625
2015/5/12,33.125,46,6.0375,1004.875
2015/5/13,27.75,61,6.7125,1006.125
2015/5/14,29.625,49.625,4.4125,1007.25
2015/5/15,28.5,52.125,7.175,1006.5
2015/5/16,30,51.625,4.1625,1003.25
2015/5/17,33.25,40.375,8.35,1001.125
2015/5/18,35.375,35.75,5.5625,1000
2015/5/19,31.5,44,14.8125,1002.125
2015/5/20,33.125,31.625,14.6,1002
2015/5/21,35.625,24.625,11.3375,1000.375
2015/5/22,36.25,19.5,12.5125,998.125
2015/5/23,37.375,21.75,12.725,996.125
2015/5/24,36,29.25,5.1,997.375
2015/5/25,37.75,22.25,10.875,996.875
2015/5/26,35.25,26.625,17.125,1001.5
2015/5/27,33.75,20.5,6.7125,1001.25
2015/5/28,34.75,29.5,8.3375,1000.625
2015/5/29,35.125,27.25,8.125,1001.625
2015/5/30,32.25,38.75,12.2625,1003.875
2015/5/31,34.25,25,14.5875,1001.75
2015/6/1,29.375,41.75,12.5125,1003.25
2015/6/2,31.625,39.25,8.575,1003.5
2015/6/3,28.625,50.5,6.725,1004.625
2015/6/4,31.875,48.375,4.8625,1004
2015/6/5,32.625,39.875,6.0125,1003.5
2015/6/6,33.375,39.75,7.8625,1001.375
2015/6/7,35,36.25,7.175,999.25
2015/6/8,36.5,33,6.25,998.875
2015/6/9,37.625,23.875,18.75,998.875
2015/6/10,36.625,32.28571429,18.05,999.625
2015/6/11,35.625,34.75,18.2875,1000
2015/6/12,35.875,34.625,12.7375,998.5
2015/6/13,31.125,48.125,10.1875,998.8571429
2015/6/14,27,77.625,3.95,1000.285714
2015/6/15,31,60.75,3.0125,999.5714286
2015/6/16,32.375,52.125,2.7875,999.1428571
2015/6/17,33.875,49.75,3.25,998
2015/6/18,35.125,45.125,3.0125,997.625
2015/6/19,35.875,46.75,8.575,996.25
2015/6/20,33.125,48.5,12.975,997.875
2015/6/21,30.375,63.625,8.1125,998.125
2015/6/22,32.125,59.5,4.4,995.625
2015/6/23,31.5,61.625,6.0125,995
2015/6/24,37.25,63.875,6.5,995.375
2015/6/25,26.625,82.75,6.2625,994.75
2015/6/26,31.125,54.25,11.5625,995.25
2015/6/27,32.625,48.25,14.1125,997.125
2015/6/28,34.25,47.5,9.0375,1000.285714
2015/6/29,31.125,56.625,11.5625,1003.625
2015/6/30,30.875,58.625,9.9625,1002.625
2015/7/1,32,53.25,4.175,1001.875
2015/7/2,33.75,45.875,6.95,1001.125
2015/7/3,33,49,14.35,999.625
2015/7/4,34.125,51.5,16.9,997.5
2015/7/5,35.71428571,47.28571429,14.01428571,995.4285714
2015/7/6,27.875,83.25,9.275,997.875
2015/7/7,28.125,86.125,1.85,998.125
2015/7/8,31.25,72,2.775,998.625
2015/7/9,29.625,77.25,2.55,998.625
2015/7/10,26.625,92.125,6.025,998.75
2015/7/11,25.5,98,3.2375,999.3333333
2015/7/12,25.5,94.75,7.425,998.625
2015/7/13,29.875,73.125,4.8625,1000.625
2015/7/14,30.875,67.875,10.875,997.8571429
2015/7/15,33.375,52.875,17.1375,993.75
2015/7/16,31.75,61.375,13.4375,994.75
2015/7/17,30.75,75.625,4.4,997.25
2015/7/18,29.5,78.875,4.175,998
2015/7/19,30.125,70,0.7,997.625
2015/7/20,29.125,78,4.8625,999.125
2015/7/21,31.375,69.25,8.125,1000
2015/7/22,32.25,64.125,7.875,1001.125
2015/7/23,32.125,64.875,8.575,1001.75
2015/7/24,32,64.75,6.7125,1001
2015/7/25,30.85714286,71,19.9125,998.5714286
2015/7/26,30,71.625,16.8875,998.875
2015/7/27,29.625,69,11.3375,1000.285714
2015/7/28,29.5,61,11.5875,1000.125
2015/7/29,28.5,68.125,10.875,998
2015/7/30,29,67.75,9.9625,998.875
2015/7/31,29,71,4.175,999.75
2015/8/1,28.25,71.75,0.925,1002.75
2015/8/2,29.625,69.5,2.55,1003.625
2015/8/3,31.5,58.625,5.325,1001.875
2015/8/4,29.42857143,77.78571429,4.771428571,1000.071429
2015/8/5,29.59375,79.65625,8.221875,1000.28125
2015/8/6,29.5,79.125,3.025,998
2015/8/7,29.25,83,2.3125,1000
2015/8/8,28.875,84.875,1.625,1002
2015/8/9,27.375,90.125,3.0125,1000.25
2015/8/10,30.375,77,0,1000
2015/8/11,28.375,86.625,0.4625,1003
2015/8/12,30.75,74.25,0,1003.125
2015/8/13,32,69.5,0.4625,1001.875
2015/8/14,30.875,72.625,3.475,1002
2015/8/15,28.5,85.5,0,1002.75
2015/8/16,28.625,82.625,1.85,1002.875
2015/8/17,30.75,72.625,0.7,1001.375
2015/8/18,29.125,72.875,4.875,1002.571429
2015/8/19,31.25,61.25,33.325,1002.375
2015/8/20,30.75,58.625,14.6,1001.375
2015/8/21,29.375,72,8.575,1002
2015/8/22,30.25,65.375,5.8,1000.875
2015/8/23,29.875,69.375,5.5625,1000.857143
2015/8/24,30.75,65.625,7.1875,1001.75
2015/8/25,32,57.28571429,10.07142857,1001
2015/8/26,32,61,4.8625,1001.125
2015/8/27,32.5,61,5.325,1002
2015/8/28,32,63.5,2.3125,1002.25
2015/8/29,32.25,58,5.8125,1001.375
2015/8/30,32.625,56.5,9.275,1001.375
2015/8/31,31.85714286,54.42857143,13.48571429,1001.833333
2015/9/1,32.125,47.625,15.275,1000.857143
2015/9/2,31.875,45.625,12.7375,1001.75
2015/9/3,31.625,49.125,10.1875,1005.5
2015/9/4,32,42.625,11.35,1007.875
2015/9/5,30.875,47.25,7.6375,1007.125
2015/9/6,31.25,41.8,7.6375,1006.25
2015/9/7,31.5,46.375,9.4875,1005.75
2015/9/8,31.625,47,11.8125,1005.5
2015/9/9,31,47.875,10.1875,1005.625
2015/9/10,31.25,46.5,8.575,1006.75
2015/9/11,30.75,49.75,6.0125,1006.25
2015/9/12,32.14285714,54.42857143,3.171428571,1006
2015/9/13,32.125,55.25,1.3875,1005.875
2015/9/14,31.875,54.375,2.55,1003.625
2015/9/15,33,55,0.4625,1003.25
2015/9/16,32.375,55,1.4,1003.625
2015/9/17,31.375,58.375,1.1625,1004.375
2015/9/18,31,67.625,7.4125,1005.125
2015/9/19,30.625,74.25,2.0875,1003.625
2015/9/20,29.14285714,69.14285714,5.557142857,1002.857143
2015/9/21,30.125,64.5,5.8,1002.5
2015/9/22,30.25,64.375,10.1875,1002.5
2015/9/23,28.625,61.25,13.675,1006.375
2015/9/24,28.25,52.375,11.575,1004.625
2015/9/25,28.5,49.375,8.575,1003.75
2015/9/26,29.25,53.5,6.25,1005.25
2015/9/27,28.71428571,58.14285714,2.914285714,1007
2015/9/28,28.25,58.5,3.9375,1009
2015/9/29,29,54.57142857,9.528571429,1010.571429
2015/9/30,29,46.875,8.3375,1011.375
2015/10/1,28.125,51.25,5.575,1012
2015/10/2,28.28571429,53.71428571,14.5875,1010.75
2015/10/3,30,52.33333333,18.78571429,1008.714286
2015/10/4,29,54.375,3.025,1008.125
2015/10/5,28.875,59.375,1.3875,1009.25
2015/10/6,28.375,61.125,4.6375,1009
2015/10/7,28.625,65.75,6.475,1009.125
2015/10/8,28.375,65.125,4.4125,1007.5
2015/10/9,28.5,59.75,6.025,1004.25
2015/10/10,28.5,54.625,6.7125,1005
2015/10/11,28.57142857,51.57142857,6.885714286,1008.714286
2015/10/12,29.25,54.125,3.25,1010
2015/10/13,29.5,62.875,3.725,1011
2015/10/14,28.125,63.625,4.875,1013.25
2015/10/15,27.5,66,0.4625,1013.5
2015/10/16,27.875,62.625,0.925,1013.5
2015/10/17,28,63.75,3.7125,1012.25
2015/10/18,26.85714286,71.71428571,11.1125,1013.125
2015/10/19,28.14285714,66.28571429,3.457142857,1011.714286
2015/10/20,27.71428571,64.85714286,2.914285714,1009.857143
2015/10/21,26.5,62.125,2.0875,1011.875
2015/10/22,24.75,56,4.4,1012.25
2015/10/23,24,51.625,4.8625,1011.875
2015/10/24,24.875,53.25,1.4,1011.625
2015/10/25,26.375,47.125,5.575,1012.75
2015/10/26,25.625,52.125,5.575,1014.875
2015/10/27,24.75,54.25,3.475,1013.875
2015/10/28,20.875,57.25,7.875,1015.875
2015/10/29,22.125,63.5,1.85,1016.875
2015/10/30,22.375,67.25,1.625,1016.375
2015/10/31,22.375,69.375,1.1625,1016.125
2015/11/1,22.875,70.5,0.925,1016.25
2015/11/2,23.375,71.375,0.4625,1015.875
2015/11/3,24,67.875,0.475,1014.25
2015/11/4,23.75,69,0.925,1012.25
2015/11/5,22.125,75.25,5.1,1012.375
2015/11/6,22.875,74.375,2.325,1012.75
2015/11/7,21.875,74.875,1.1625,1014.625
2015/11/8,21.875,70.25,1.8625,1015.875
2015/11/9,21.75,73.625,0.7,1015
2015/11/10,22.75,72.625,0.7,1013.5
2015/11/11,21.875,59.5,4.6375,1014.375
2015/11/12,21.875,60.5,5.7875,1015.375
2015/11/13,22.375,59.375,5.325,1014.875
2015/11/14,22.375,59.625,3.475,1012
2015/11/15,22.5,62,0,1012
2015/11/16,21.875,50.375,2.7875,1012.625
2015/11/17,19.875,48.375,5.1,1013.5
2015/11/18,18.5,57.625,4.4,1016.375
2015/11/19,18.5,64.75,0.925,1017.5
2015/11/20,18.5,66,0.4625,1016.125
2015/11/21,18.75,67.625,1.3875,1015.5
2015/11/22,18.625,64.875,0.4625,1015.125
2015/11/23,17,73.5,0,1015.875
2015/11/24,18.5,63,1.625,1016
2015/11/25,19.375,56.375,5.7875,1014.75
2015/11/26,20,59.5,0.925,1012.75
2015/11/27,18.5,66.25,2.55,1011.25
2015/11/28,18.75,82.125,1.1625,1015.375
2015/11/29,18.125,81.25,1.1625,1018
2015/11/30,19.5,82.375,0.925,1016.75
2015/12/1,19.25,78.75,1.625,1014.75
2015/12/2,18.125,72.125,2.0875,1016.125
2015/12/3,17.625,70.25,7.1875,1016
2015/12/4,17.625,67.5,4.6375,1015
2015/12/5,17.5,72.375,0.925,1015.875
2015/12/6,17.125,75.875,1.4,1016.5
2015/12/7,17.625,76.875,2.3125,1017.25
2015/12/8,18.42857143,71.28571429,1.057142857,1015.714286
2015/12/9,18.375,78.125,3.475,1015.25
2015/12/10,19,77.25,2.0875,1011.75
2015/12/11,17.25,77.875,5.1,1011.375
2015/12/12,13.25,91,4.4,1014.25
2015/12/13,12.875,67,3.475,1016.5
2015/12/14,13.25,63.625,7.4,1017
2015/12/15,13.125,63.875,5.325,1016.5
2015/12/16,13,65.5,1.1625,1016.375
2015/12/17,12.25,73.625,0.925,1016.875
2015/12/18,12.875,71.25,4.4,1018.625
2015/12/19,12.375,71.875,3.4875,1019
2015/12/20,11.75,70.25,1.1625,1018.5
2015/12/21,12.625,74.75,1.3875,1018.875
2015/12/22,12,79.875,0.7,1020.875
2015/12/23,12.5,81.375,3.4875,1020.625
2015/12/24,11.25,68.625,6.025,1021.25
2015/12/25,11.5,66.125,5.5625,1022
2015/12/26,12.75,64.5,6.4875,1021.125
2015/12/27,15.375,63.25,7.8875,1020.625
2015/12/28,17.125,58.125,10.8875,1020.875
2015/12/29,16.375,65,7.4125,1018.125
2015/12/30,15.5,71.75,2.1,1017.5
2015/12/31,15,71.375,2.0875,1020.5
2016/1/1,14.71428571,72.28571429,1.057142857,1021.142857
2016/1/2,14,75.875,2.0875,1021
2016/1/3,14.375,74.75,5.1125,1018.5
2016/1/4,15.75,77.125,0,1017.625
2016/1/5,15.83333333,88.83333333,0.616666667,1017
2016/1/6,17.375,81.625,2.3125,1016.5
2016/1/7,17.125,87,0,1018.125
2016/1/8,15.5,83.25,7.8875,1017.25
2016/1/9,15.85714286,65.14285714,8.471428571,1015.428571
2016/1/10,15.625,74.375,2.775,1017.5
2016/1/11,15.75,74.875,1.625,1017.5
2016/1/12,18,69.6875,6.03125,1014.9375
2016/1/13,18.26666667,75.8,5.08,1014.333333
2016/1/14,15.5625,80.4375,4.3,1016.125
2016/1/15,13,84.1875,10.775,1017
2016/1/16,13.6,80.06666667,11.24,1014.6
2016/1/17,14,77.66666667,2.106666667,1016.2
2016/1/18,13.26666667,80.46666667,1.48,1014.733333
2016/1/19,12.35714286,88.57142857,4.65,1015.285714
2016/1/20,12.06666667,84.2,6.193333333,1018.666667
2016/1/21,12.1875,73.1875,7.8875,1020.1875
2016/1/22,11.73333333,83.4,3.586666667,1019.466667
2016/1/23,14.4375,75.875,3.25,1019.8125
2016/1/24,11.1875,86.25,6.625,1019.0625
2016/1/25,11.66666667,75.4,4.58,1017.2
2016/1/26,14.5625,79.6875,2.55,1015.375
2016/1/27,17.58333333,69.16666667,4.025,1014.166667
2016/1/28,16.85714286,69.35714286,5.028571429,1015.071429
2016/1/29,19.5625,70.625,2.54375,1017.375
2016/1/30,20.14285714,78.5,1.2,1014.5
2016/1/31,17.375,78.25,7.7625,1016
2016/2/1,15.84615385,65.76923077,7.269230769,1017.153846
2016/2/2,15.26666667,55.86666667,8.893333333,1018.2
2016/2/3,13.125,66.5,7.622222222,1018
2016/2/4,16.36363636,53,6.941666667,1017.333333
